service,path,entityset,rows,verdict,detail
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ProductVH,14160,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ProfitCenter,103,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ProfitCenterStdVH,103,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ProfitCenterText,125,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_RepricingPricingType,10,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_RetsMgmtProcessStdVH,0,EMPTY,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ReturnReason,0,EMPTY,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ReturnReasonText,0,EMPTY,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_Route,12,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SDApprovalReason,3,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SDApprovalReasonT,3,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SDDocReferenceStatus,4,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SDDocumentCategory,93,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SDDocumentReason,34,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SDDocumentRejectionStatus,4,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SDMassChgCkptActionMaster,26,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SDMassChgCkptChgFldList,0,EMPTY,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SDMassChgCkptSlsDocHdrChg,,FORBIDDEN,The entity I_SDMASSCHGCKPTSLSDOCHDRCHG can only be accessed by navigation or expand
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SDMassChgCkptSlsDocItemChg,,FORBIDDEN,The entity I_SDMASSCHGCKPTSLSDOCITEMCHG can only be accessed by navigation or expand
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SDProcessStatus,4,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDealStdVH,0,EMPTY,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDistrict,5,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDocApprovalReason,3,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDocApprovalStatus,5,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDocItemCompletePartner,14120,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDocRepricingPricingType,3,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDocument,2244,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDocumentItem,2290,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDocumentItemCategory,434,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDocumentRjcnReason,65,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDocumentRjcnReasonText,83,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDocumentStdVH,2244,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDocumentType,215,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesDocumentTypeText,417,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesGroup,20,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesGroupText,21,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesOffice,5,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesOfficeText,6,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesOrganization,4,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesOrganizationText,5,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SalesOrganizationUnit,0,EMPTY,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ScheduleLineCategory,74,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SegmentStdVH,2,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ServiceDocumentEnhcd,0,EMPTY,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ServiceDocumentStatus,4,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ServiceDocumentType,53,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ShippingCondition,14,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ShippingPoint,60,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ShippingPointStdVH,60,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ShippingPointText,62,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_ShippingType,2,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SlsDocItmNonStdPartner,4960,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_SlsDocNonStdPartner,6014,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_Supplier_VH,2795,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_TotalBlockStatus,3,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_TotalCreditCheckStatus,5,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_TotalSDDocReferenceStatus,4,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_UnitOfMeasure,392,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,I_WBSElementByExternalID,489,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__CoverPageSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__CoverPage' not found
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__Currencies,222,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__FileShareSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__FileShare' not found
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__FormatSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__Format' not found
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__HierarchySet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__Hierarchy' not found
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__MyDocumentDescriptions,0,EMPTY,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__PDFFooterSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__PDFFooter' not found
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__PDFHeaderSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__PDFHeader' not found
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__PDFStandardSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__PDFStandard' not found
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__SignatureSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__Signature' not found
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__TableColumnsSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__TableColumns' not found
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__UnitsOfMeasure,392,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SAP__ValueHelpSet,0,EMPTY,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SlsDocActy,164,DATA,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SlsDocCtrlParam,0,EMPTY,
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SlsDocReadReq,,FORBIDDEN,The entity C_MASSCHANGESLSDOCREADREQUEST can only be accessed by navigation or expand
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,SlsDocReq,,FORBIDDEN,The entity C_MASSCHANGESLSDOCREQUEST can only be accessed by navigation or expand
ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV,getAddressInfo(),,NOT_COUNTABLE,function/action import - not countable
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_CustomerSalesAreaVH,996,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_Dischannelvaluehelp,16,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_MassChgPartnerAddressInfo,,BACKEND_DUMP,http 500  Runtime Error: 'RAISE_SHORTDUMP'. The OData request processing has been abnormally terminated. Analyze the runtime error using Feed Reader in ABAP development t
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_MassChgSalesDocumentItemWl,2290,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_NonStdPartFuncBySlsDocCatVH,306,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_OrgDivisionValueHelp,64,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_PartnerFuncBySalesDocCatVH,365,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_PartnerFunctionValHelp,224,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SDDocumentCustomerVH,199,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SDMassChgCkptChgSlsDoc,0,EMPTY,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SalesDocPaymentMethodVH,470,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SalesDocSalesOrganizationVH,4,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SalesDocumentItemPlantVH,1189291,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SalesDocumentItemWl,2290,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SalesDocumentUserVH,26,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SalesGroupValueHelp,22,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SalesOfficeValueHelp,109,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SlsDocFlfmtSlsDocTypeVH,109,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SlsDocItemItemCatDetnVH,4661,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SlsDocItemShippingPointVH,421653,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SlsDocItemStorageLocationVH,445387,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SlsDocItemWBSElementVH,0,EMPTY,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SlsDocItmNonStdPartner,4960,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SlsDocNonStdPartner,6014,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SoldToSlsOrgDistrChnlDivVH,996,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_SoldToValueHelp,891,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,C_TotalBlockStatus,2,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_AdditionalCustomerGroup1,8,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_AdditionalCustomerGroup2,9,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_AdditionalCustomerGroup3,5,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_AdditionalCustomerGroup4,6,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_AdditionalCustomerGroup5,3,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_BPCustomerMultiAddrVH,892,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_Batch,39989,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_BatchStdVH,39989,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_BillingBlockReason,18,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_BusinessArea,1,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_BusinessAreaStdVH,1,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_BusinessAreaText,2,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_BusinessPartner,6677,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_BusinessSolutionOrderStdVH,0,EMPTY,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_ChartOfAccountsStdVH,35,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_ChartOfAccountsText,78,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_ChmlCmplncStatus,7,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_CompanyCode,69,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_CompanyCodeStdVH,69,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_ContactPersonStdVH,3021,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_ContractDownPaymentStatus,5,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_ControllingArea,43,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_ControllingAreaStdVH,43,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_ControllingObjectStdVH,585652,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_CostCenter,952,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_CostCenterStdVH,952,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_CostCenterText,969,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_CreditControlArea,5,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_CreditControlAreaStdVH,5,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_CreditControlAreaText,7,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_Currency,222,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_CustMgmtBusObjType,61,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_Customer,891,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_CustomerGroup,2,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_CustomerPaymentTerms,88,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_Customer_VH,891,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_DangerousGoodsStatus,9,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_DeliveryBlockReason,11,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_DeliveryBlockReasonText,21,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_DeliveryPriority,2,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_DistributionChannel,8,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_DistributionChannelText,9,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_Division,6,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_DivisionText,7,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_HdrBillgIncompletionStatus,2,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_HdrGenIncompletionStatus,2,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_IncotermsClassification,21,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_IncotermsVersion,0,EMPTY,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_ItemBillingIncompletionSts,2,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_ItemDelivIncompletionSts,2,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_ItemGenIncompletionStatus,2,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_Material,14177,DATA,
ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV,I_MaterialGroup,258,DATA,
